index,Development Name,Borough,Account Name,Location,Meter AMR,Meter Scope,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Consumption (GAL)
113,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898422,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,314.55,154.0
114,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898423,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,189.95,93.0
115,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898424,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,222.63,109.0
116,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898425,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,200.17,98.0
117,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898426,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,202.21,99.0
118,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898427,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,175.66,86.0
119,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898428,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,362.65,154.0
120,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898429,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,214.3,91.0
121,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898430,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,211.94,90.0
122,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898431,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,202.52,86.0
123,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898432,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,315.56,134.0
124,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898433,2010-01,12/29/2009,01/28/2010,30,98904951-OIL,N,221.36,94.0
125,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898434,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,228.52,108.0
126,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898435,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,284.94,121.0
127,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898436,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,228.43,97.0
128,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898437,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,175.69,83.0
129,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898438,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,232.85,110.0
130,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898439,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,218.03,103.0
131,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898440,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,328.1,155.0
132,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898441,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,179.09,88.0
133,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898442,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,203.51,100.0
134,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898443,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,396.84,195.0
135,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898444,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,195.37,96.0
136,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898445,2010-02,01/28/2010,02/26/2010,29,98904951-OIL,N,214.5,100.0
137,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898446,2010-03,02/26/2010,03/26/2010,28,98904951-OIL,N,315.32,147.0
138,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898447,2010-03,02/26/2010,03/26/2010,28,98904951-OIL,N,203.78,95.0
139,BUSHWICK II (GROUPS B & D),BROOKLYN,BUSHWICK II (GROUPS B & D),,Not Applicable,,303,566,K030300,FEDERAL,NY005012470P,"S.J. Fuel Co., Inc.",2898448,2010-03,02/26/2010,03/26/2010,28,98904951-OIL,N,115.83,54.0
140,BUSHWICK/HYLAN,BROOKLYN,BUSHWICK/HYLAN,,Not Applicable,,86,0,K008600,,,"S.J. Fuel Co., Inc.",4294747,2010-01,12/29/2009,01/28/2010,30,0068911020-OIL-85.5%,N,485.98,233.42
141,BUSHWICK/HYLAN,BROOKLYN,BUSHWICK/HYLAN,,Not Applicable,,109,0,K010900,,,"S.J. Fuel Co., Inc.",4294747,2010-01,12/29/2009,01/28/2010,30,0068911020-OIL-14.5%,N,82.42,39.59
142,BUSHWICK/HYLAN,BROOKLYN,BUSHWICK/HYLAN,,Not Applicable,,86,0,K008600,,,"S.J. Fuel Co., Inc.",4294749,2010-02,01/28/2010,02/26/2010,29,0068911020-OIL-85.5%,N,194.03,93.2
143,BUSHWICK/HYLAN,BROOKLYN,BUSHWICK/HYLAN,,Not Applicable,,109,0,K010900,,,"S.J. Fuel Co., Inc.",4294749,2010-02,01/28/2010,02/26/2010,29,0068911020-OIL-14.5%,N,32.91,15.81
144,BUTLER,BRONX,BUTLER,,Not Applicable,,113,435,B011300,FEDERAL,NY005001130P,"S.J. Fuel Co., Inc.",2896977,2010-04,03/26/2010,04/26/2010,31,395416187500005-OIL,N,2306.76,1125.0
145,CAREY GARDENS,BROOKLYN,CAREY GARDENS,,Not Applicable,,166,288,K016600,FEDERAL,NY005011660P,"S.J. Fuel Co., Inc.",2897468,2010-02,01/28/2010,02/26/2010,29,2308912200-OIL,N,10764.12,5170.0
146,CAREY GARDENS,BROOKLYN,CAREY GARDENS,,Not Applicable,,166,288,K016600,FEDERAL,NY005011660P,"S.J. Fuel Co., Inc.",2897469,2010-03,02/26/2010,03/26/2010,28,2308912200-OIL,N,2077.87,998.0
147,CARLETON MANOR,QUEENS,CARLETON MANOR,,Not Applicable,,164,270,Q016400,FEDERAL,NY005010750P,"East Coast Petroleum, Inc.",2898237,2010-11,10/25/2010,11/23/2010,29,0069940001-OIL,N,15863.63,7170.0
148,CARLETON MANOR,QUEENS,CARLETON MANOR,,Not Applicable,,164,270,Q016400,FEDERAL,NY005010750P,"East Coast Petroleum, Inc.",2898238,2010-12,11/23/2010,12/28/2010,35,0069940001-OIL,N,20031.98,9054.0
149,CARVER,MANHATTAN,CARVER,,Not Applicable,,58,534,M005800,FEDERAL,NY005000580P,"S.J. Fuel Co., Inc.",2896657,2010-02,01/26/2010,02/25/2010,30,495416025400003-OIL,N,69.95,33.0
150,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897311,2010-01,12/29/2009,01/28/2010,30,3128910000-OIL,N,513.91,320.0
151,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897312,2010-02,01/28/2010,02/26/2010,29,3128910000-OIL,N,305.13,190.0
152,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897313,2010-03,02/26/2010,03/26/2010,28,3128910000-OIL,N,276.23,172.0
153,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897314,2010-04,03/26/2010,04/27/2010,32,3128910000-OIL,N,25.7,16.0
154,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897315,2010-05,04/27/2010,05/25/2010,28,3128910000-OIL,N,173.45,108.0
155,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897316,2010-07,06/30/2010,07/27/2010,27,3128910000-OIL,N,3.82,2.0
156,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897317,2010-08,07/27/2010,08/26/2010,30,3128910000-OIL,N,232.95,122.0
157,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897318,2010-09,08/26/2010,09/24/2010,29,3128910000-OIL,N,1053.99,552.0
158,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897319,2010-10,09/24/2010,10/25/2010,31,3128910000-OIL,N,379.97,199.0
159,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897320,2010-11,10/25/2010,11/23/2010,29,3128910000-OIL,N,777.13,407.0
160,CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897321,2010-12,11/23/2010,12/23/2010,30,3128910000-OIL,N,2358.11,1235.0
161,CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897121,2010-02,01/26/2010,02/25/2010,30,395416147300009-OIL,N,2792.72,1362.0
162,CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897122,2010-03,02/25/2010,03/26/2010,29,395416147300009-OIL,N,8562.69,4176.0
163,CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897123,2010-04,03/26/2010,04/26/2010,31,395416147300009-OIL,N,5193.8,2533.0
164,CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897124,2010-05,04/26/2010,05/24/2010,28,395416147300009-OIL,N,1691.62,825.0
165,CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897125,2010-06,05/24/2010,06/23/2010,30,395416147300009-OIL,N,2595.87,1266.0
166,CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897126,2010-08,07/23/2010,08/23/2010,31,395416147300009-OIL,N,482.0,207.0
167,CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897127,2010-09,08/23/2010,09/22/2010,30,395416147300009-OIL,N,2361.1,1014.0
168,CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897128,2010-10,09/22/2010,10/22/2010,30,395416147300009-OIL,N,2279.6,979.0
169,CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897129,2010-11,10/22/2010,11/22/2010,31,395416147300009-OIL,N,3737.24,1605.0
170,CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897130,2010-12,11/22/2010,12/23/2010,31,395416147300009-OIL,N,7195.06,3090.0
171,CHELSEA,MANHATTAN,CHELSEA,,Not Applicable,,134,446,M013400,MIXED FINANCE/LLC1,NY005011340P,"S.J. Fuel Co., Inc.",2896496,2010-06,05/24/2010,06/23/2010,30,495416070101001-OIL,N,1373.56,648.0
172,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897153,2010-03,02/25/2010,03/26/2010,29,395416145020005-OIL,N,1703.93,831.0
173,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897143,2010-01,12/24/2009,01/26/2010,33,395416145030004-OIL,N,41775.92,20374.0
174,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897144,2010-02,01/26/2010,02/25/2010,30,395416145030004-OIL,N,36961.46,18026.0
175,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897145,2010-03,02/25/2010,03/26/2010,29,395416145030004-OIL,N,26325.76,12839.0
176,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897146,2010-04,03/26/2010,04/26/2010,31,395416145030004-OIL,N,17904.55,8732.0
177,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897147,2010-05,04/26/2010,05/24/2010,28,395416145030004-OIL,N,26684.59,13014.0
178,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897148,2010-06,05/24/2010,06/23/2010,30,395416145030004-OIL,N,6311.29,3078.0
179,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897149,2010-07,06/23/2010,07/23/2010,30,395416145030004-OIL,N,6417.35,2756.0
180,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897150,2010-08,07/23/2010,08/23/2010,31,395416145030004-OIL,N,4759.45,2044.0
181,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897151,2010-09,08/23/2010,09/22/2010,30,395416145030004-OIL,N,5912.06,2539.0
182,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897152,2010-10,09/22/2010,10/22/2010,30,395416145030004-OIL,N,1669.53,717.0
183,CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897112,2010-02,01/26/2010,02/25/2010,30,395416149040009-OIL,N,916.55,447.0
184,CLINTON,MANHATTAN,CLINTON,,Not Applicable,,123,245,M012300,FEDERAL,NY005001230P,"S.J. Fuel Co., Inc.",2896557,2010-06,05/24/2010,06/23/2010,30,495416039703004-OIL,N,765.21,361.0
185,CLINTON,MANHATTAN,CLINTON,,Not Applicable,,123,245,M012300,FEDERAL,NY005001230P,"S.J. Fuel Co., Inc.",2896558,2010-07,06/23/2010,07/23/2010,30,495416039703004-OIL,N,50.02,22.0
186,CLINTON,MANHATTAN,CLINTON,,Not Applicable,,123,245,M012300,FEDERAL,NY005001230P,"S.J. Fuel Co., Inc.",2896559,2010-08,07/23/2010,08/23/2010,31,495416039703004-OIL,N,47.75,21.0
187,CLINTON,MANHATTAN,CLINTON,,Not Applicable,,123,245,M012300,FEDERAL,NY005001230P,"S.J. Fuel Co., Inc.",2896555,2010-06,05/24/2010,06/23/2010,30,495416039712005-OIL,N,188.65,89.0
188,CONEY ISLAND I (SITE 1B),BROOKLYN,CONEY ISLAND I (SITE 1B),,Not Applicable,,239,335,K023900,FEDERAL,NY005011660P,"S.J. Fuel Co., Inc.",2897531,2010-04,03/26/2010,04/27/2010,32,2308910100-OIL,N,27.07,13.0
189,CONEY ISLAND I (SITE 4 & 5),BROOKLYN,CONEY ISLAND I (SITE 4 & 5),,Not Applicable,,216,0,K021600,,,"S.J. Fuel Co., Inc.",2897511,2010-04,03/26/2010,04/27/2010,32,2308910620-OIL,N,10.41,5.0
190,CONEY ISLAND I (SITE 4 & 5),BROOKLYN,CONEY ISLAND I (SITE 4 & 5),,Not Applicable,,216,0,K021600,,,"S.J. Fuel Co., Inc.",2897512,2010-08,07/27/2010,08/26/2010,30,2308910620-OIL,N,778.7,325.0
191,CONEY ISLAND I (SITE 4 & 5),BROOKLYN,CONEY ISLAND I (SITE 4 & 5),,Not Applicable,,216,0,K021600,,,"S.J. Fuel Co., Inc.",2897513,2010-10,09/24/2010,10/25/2010,31,2308910620-OIL,N,1885.65,787.0
192,CONEY ISLAND I (SITE 4 & 5),BROOKLYN,CONEY ISLAND I (SITE 4 & 5),,Not Applicable,,216,0,K021600,,,"S.J. Fuel Co., Inc.",2897514,2010-11,10/25/2010,11/23/2010,29,2308910620-OIL,N,1765.85,737.0
193,CONLON LIHFE TOWER,QUEENS,CONLON LIHFE TOWER,,Not Applicable,,232,347,Q023200,FEDERAL,NY005010910P,"East Coast Petroleum, Inc.",2897598,2010-01,12/29/2009,01/28/2010,30,1073072710-OIL,N,185.56,97.0
194,CONLON LIHFE TOWER,QUEENS,CONLON LIHFE TOWER,,Not Applicable,,232,347,Q023200,FEDERAL,NY005010910P,"East Coast Petroleum, Inc.",2897599,2010-03,02/26/2010,03/26/2010,28,1073072710-OIL,N,644.66,337.0
195,CONLON LIHFE TOWER,QUEENS,CONLON LIHFE TOWER,,Not Applicable,,232,347,Q023200,FEDERAL,NY005010910P,"East Coast Petroleum, Inc.",2897600,2010-04,03/26/2010,04/27/2010,32,1073072710-OIL,N,42.08,22.0
196,CONLON LIHFE TOWER,QUEENS,CONLON LIHFE TOWER,,Not Applicable,,232,347,Q023200,FEDERAL,NY005010910P,"East Coast Petroleum, Inc.",2897601,2010-07,06/30/2010,07/27/2010,27,1073072710-OIL,N,48.68,22.0
197,CONLON LIHFE TOWER,QUEENS,CONLON LIHFE TOWER,,Not Applicable,,232,347,Q023200,FEDERAL,NY005010910P,"East Coast Petroleum, Inc.",2897602,2010-09,08/26/2010,09/24/2010,29,1073072710-OIL,N,238.95,108.0
198,COOPER PARK,BROOKLYN,COOPER PARK,,Not Applicable,,69,223,K006900,FEDERAL,NY005000690P,"S.J. Fuel Co., Inc.",2898250,2010-08,07/27/2010,08/26/2010,30,0061500321-OIL,N,7.19,3.0
199,CORSI HOUSES,MANHATTAN,CORSI HOUSES,,Not Applicable,,199,359,M019900,FEDERAL,NY005010640P,"S.J. Fuel Co., Inc.",2896713,2010-01,12/24/2009,01/26/2010,33,495416020415006-OIL,N,19831.86,9356.0
200,CORSI HOUSES,MANHATTAN,CORSI HOUSES,,Not Applicable,,199,359,M019900,FEDERAL,NY005010640P,"S.J. Fuel Co., Inc.",2896714,2010-02,01/26/2010,02/25/2010,30,495416020415006-OIL,N,5261.08,2482.0
201,CORSI HOUSES,MANHATTAN,CORSI HOUSES,,Not Applicable,,199,359,M019900,FEDERAL,NY005010640P,"S.J. Fuel Co., Inc.",2896715,2010-06,05/24/2010,06/23/2010,30,495416020415006-OIL,N,190.77,90.0
202,CORSI HOUSES,MANHATTAN,CORSI HOUSES,,Not Applicable,,199,359,M019900,FEDERAL,NY005010640P,"S.J. Fuel Co., Inc.",2896716,2010-11,10/22/2010,11/22/2010,31,495416020415006-OIL,N,591.16,260.0
203,CORSI HOUSES,MANHATTAN,CORSI HOUSES,,Not Applicable,,199,359,M019900,FEDERAL,NY005010640P,"S.J. Fuel Co., Inc.",2896717,2010-12,11/22/2010,12/23/2010,31,495416020415006-OIL,N,2250.96,990.0
204,CYPRESS HILLS,BROOKLYN,CYPRESS HILLS,,Not Applicable,,70,536,K007000,FEDERAL,NY005010700P,"S.J. Fuel Co., Inc.",2897659,2010-01,12/29/2009,01/28/2010,30,0558905000-OIL,N,69379.65,33323.0
205,CYPRESS HILLS,BROOKLYN,CYPRESS HILLS,,Not Applicable,,70,536,K007000,FEDERAL,NY005010700P,"S.J. Fuel Co., Inc.",2897660,2010-02,01/28/2010,02/26/2010,29,0558905000-OIL,N,147986.87,71078.0
206,CYPRESS HILLS,BROOKLYN,CYPRESS HILLS,,Not Applicable,,70,536,K007000,FEDERAL,NY005010700P,"S.J. Fuel Co., Inc.",2897661,2010-03,02/26/2010,03/26/2010,28,0558905000-OIL,N,79073.6,37979.0
207,CYPRESS HILLS,BROOKLYN,CYPRESS HILLS,,Not Applicable,,70,536,K007000,FEDERAL,NY005010700P,"S.J. Fuel Co., Inc.",2897662,2010-04,03/26/2010,04/27/2010,32,0558905000-OIL,N,17899.25,8597.0
208,CYPRESS HILLS,BROOKLYN,CYPRESS HILLS,,Not Applicable,,70,536,K007000,FEDERAL,NY005010700P,"S.J. Fuel Co., Inc.",2897663,2010-10,09/24/2010,10/25/2010,31,0558905000-OIL,N,1159.66,484.0
209,CYPRESS HILLS,BROOKLYN,CYPRESS HILLS,,Not Applicable,,70,536,K007000,FEDERAL,NY005010700P,"S.J. Fuel Co., Inc.",2897664,2010-11,10/25/2010,11/23/2010,29,0558905000-OIL,N,16467.71,6873.0
210,CYPRESS HILLS,BROOKLYN,CYPRESS HILLS,,Not Applicable,,70,536,K007000,FEDERAL,NY005010700P,"S.J. Fuel Co., Inc.",2897665,2010-12,11/23/2010,12/23/2010,30,0558905000-OIL,N,4106.74,1714.0
211,DAVIDSON,BRONX,DAVIDSON,,Not Applicable,,190,301,B019000,FEDERAL,NY005013420P,"S.J. Fuel Co., Inc.",2897178,2010-02,01/26/2010,02/25/2010,30,395416139300009-OIL,N,118.93,58.0
212,DOUGLASS ADDITION,MANHATTAN,DOUGLASS ADDITION,,Not Applicable,,148,569,M014800,FEDERAL,NY005010820P,"S.J. Fuel Co., Inc.",2896771,2010-01,12/24/2009,01/26/2010,33,495416018400002-OIL,N,69.95,33.0
213,DOUGLASS ADDITION,MANHATTAN,DOUGLASS ADDITION,,Not Applicable,,148,569,M014800,FEDERAL,NY005010820P,"S.J. Fuel Co., Inc.",2896772,2010-02,01/26/2010,02/25/2010,30,495416018400002-OIL,N,72.07,34.0
214,DOUGLASS ADDITION,MANHATTAN,DOUGLASS ADDITION,,Not Applicable,,148,569,M014800,FEDERAL,NY005010820P,"S.J. Fuel Co., Inc.",2896773,2010-06,05/24/2010,06/23/2010,30,495416018400002-OIL,N,105.98,50.0
215,DOUGLASS ADDITION,MANHATTAN,DOUGLASS ADDITION,,Not Applicable,,148,569,M014800,FEDERAL,NY005010820P,"S.J. Fuel Co., Inc.",2896774,2010-07,06/23/2010,07/23/2010,30,495416018400002-OIL,N,38.65,17.0
216,DOUGLASS ADDITION,MANHATTAN,DOUGLASS ADDITION,,Not Applicable,,148,569,M014800,FEDERAL,NY005010820P,"S.J. Fuel Co., Inc.",2896775,2010-09,08/23/2010,09/22/2010,30,495416018400002-OIL,N,145.52,64.0
217,DOUGLASS ADDITION,MANHATTAN,DOUGLASS ADDITION,,Not Applicable,,148,569,M014800,FEDERAL,NY005010820P,"S.J. Fuel Co., Inc.",2896776,2010-10,09/22/2010,10/22/2010,30,495416018400002-OIL,N,161.43,71.0
218,DOUGLASS ADDITION,MANHATTAN,DOUGLASS ADDITION,,Not Applicable,,148,569,M014800,FEDERAL,NY005010820P,"S.J. Fuel Co., Inc.",2896777,2010-11,10/22/2010,11/22/2010,31,495416018400002-OIL,N,197.81,87.0
219,DOUGLASS ADDITION,MANHATTAN,DOUGLASS ADDITION,,Not Applicable,,148,569,M014800,FEDERAL,NY005010820P,"S.J. Fuel Co., Inc.",2896778,2010-12,11/22/2010,12/23/2010,31,495416018400002-OIL,N,322.87,142.0
